Case;Ih1;Ih2;tao11;tao21;tao12;tao22;n1;n2;X0;Y0;direc_strike;min_dist;Line_id;Rusck_maxV
731;7.38E4;0.00E0;1.57E-6;5.00E-5;0.00E0;0.00E0;4;0;3394.50513080523;-12250.5136908934;0;697.706858185855;196;156.266306910822
739;4.84E4;0.00E0;5.05E-7;5.00E-5;0.00E0;0.00E0;4;0;1272.25966013692;-12400.2733860786;0;309.319815830504;103;231.034936917764
746;3.65E4;0.00E0;3.17E-6;5.00E-5;0.00E0;0.00E0;4;0;1918.67875226051;-12618.5827988934;0;219.317985741453;104;245.572171436323
747;8.46E4;0.00E0;1.99E-6;5.00E-5;0.00E0;0.00E0;4;0;1623.55816382048;-9682.38797011298;0;350.912796406399;77;107.813756687744
759;1.27E5;0.00E0;5.64E-6;5.00E-5;0.00E0;0.00E0;4;0;3781.17543758964;-9741.93394469427;0;331.196838008337;130;171.478858826413
761;6.38E4;0.00E0;2.04E-6;5.00E-5;0.00E0;0.00E0;4;0;1924.4447958275;-10625.1899871409;0;1067.19304890482;199;88.3200263965694
762;3.03E4;0.00E0;8.56E-7;5.00E-5;0.00E0;0.00E0;4;0;3261.51098206049;-11953.7334742997;0;582.897155804421;196;76.9130527693065
767;4.97E4;0.00E0;2.97E-6;5.00E-5;0.00E0;0.00E0;4;0;3330.92802035471;-13644.3093868091;0;166.506006292917;176;133.449325764815
787;3.21E4;0.00E0;5.39E-7;5.00E-5;0.00E0;0.00E0;4;0;587.414840719306;-4269.2191627195;0;154.664129835708;32;92.7914296294954
789;3.09E4;0.00E0;1.83E-6;5.00E-5;0.00E0;0.00E0;4;0;3145.82747785544;-10614.0251288447;0;203.755530904302;123;67.7157411986004
795;1.02E5;0.00E0;2.74E-6;5.00E-5;0.00E0;0.00E0;4;0;288.002542515202;-8109.72927078739;0;214.720731109294;63;212.933812666547
797;1.26E5;0.00E0;3.11E-6;5.00E-5;0.00E0;0.00E0;4;0;3931.67395349661;-8595.02516385363;0;244.561185689731;141;231.108454790964
800;3.80E4;0.00E0;6.45E-7;5.00E-5;0.00E0;0.00E0;4;0;262.929578174254;-11028.1881407841;0;201.891109282223;101;84.0512510904979
802;3.81E4;0.00E0;1.96E-6;5.00E-5;0.00E0;0.00E0;4;0;415.154392485029;-3529.93358507617;0;193.061154083229;26;88.2828745706022
803;1.06E5;0.00E0;4.59E-6;5.00E-5;0.00E0;0.00E0;4;0;1657.19710061281;-8559.49625179295;0;652.479013949419;71;72.630720898451
